<TICKER>,<DATE>,<TIME>,<OPEN>,<LOW>,<HIGH>,<CLOSE>
EURJPY,20080327,00:00:00,156.6900,155.8700,158.0100,157.3500
EURJPY,20080328,00:00:00,157.3400,156.5700,158.3200,156.7300
EURJPY,20080331,00:00:00,156.2700,156.0400,158.1200,157.5000
EURJPY,20080401,00:00:00,157.4900,156.3300,159.2000,158.9800
EURJPY,20080402,00:00:00,158.9700,158.5300,160.7200,160.4900
EURJPY,20080403,00:00:00,160.5000,159.3000,161.0300,160.3700
EURJPY,20080404,00:00:00,160.3600,159.6100,161.0900,159.8000
EURJPY,20080407,00:00:00,159.9800,159.5200,161.4500,160.7700
EURJPY,20080408,00:00:00,160.7600,160.4700,161.6700,161.0500
EURJPY,20080409,00:00:00,161.0400,160.6000,161.4500,161.0800
EURJPY,20080410,00:00:00,161.0700,158.7800,161.2000,160.1900
EURJPY,20080411,00:00:00,160.1900,159.3300,161.3100,159.6100
EURJPY,20080414,00:00:00,159.0100,158.2300,160.2100,160.1000
EURJPY,20080415,00:00:00,160.0900,159.6800,160.9700,160.7800
EURJPY,20080416,00:00:00,160.7900,160.4200,162.4800,162.2400
EURJPY,20080417,00:00:00,162.2500,162.1400,163.2300,162.9100
EURJPY,20080418,00:00:00,162.9200,162.6500,164.6400,163.9500
EURJPY,20080421,00:00:00,164.1400,163.8700,164.8500,164.2600
EURJPY,20080422,00:00:00,164.2500,163.2700,164.9100,164.5400
EURJPY,20080423,00:00:00,164.5300,163.8000,164.9500,164.2600
EURJPY,20080424,00:00:00,164.2700,162.8900,164.4900,163.5300
EURJPY,20080425,00:00:00,163.5200,162.6600,163.8000,162.7800
EURJPY,20080428,00:00:00,163.0500,162.8300,163.8700,163.1000
EURJPY,20080429,00:00:00,163.0900,161.1100,163.2100,162.0000
EURJPY,20080430,00:00:00,162.0100,161.6600,163.0000,162.3600
EURJPY,20080501,00:00:00,162.3700,160.6100,162.4500,161.4600
EURJPY,20080502,00:00:00,161.4600,161.4300,162.6000,162.4100
EURJPY,20080505,00:00:00,162.4900,162.3100,163.0900,162.6200
EURJPY,20080506,00:00:00,162.6100,161.9900,162.7700,162.6400
EURJPY,20080507,00:00:00,162.6500,160.9900,163.0500,161.1200
EURJPY,20080508,00:00:00,161.1200,159.0400,161.2700,159.8100
EURJPY,20080509,00:00:00,159.8200,158.5900,160.0500,159.3900
EURJPY,20080512,00:00:00,159.2000,158.6400,161.5100,161.3800
EURJPY,20080513,00:00:00,161.3700,160.1200,162.3000,161.9200
EURJPY,20080514,00:00:00,161.9100,161.7000,162.8900,162.4800
EURJPY,20080515,00:00:00,162.4900,161.5600,162.9300,161.6900
EURJPY,20080516,00:00:00,161.6900,161.2500,162.4600,162.3100
EURJPY,20080519,00:00:00,162.1400,161.5500,162.5100,161.8800
EURJPY,20080520,00:00:00,161.8800,161.4300,163.0000,162.2100
EURJPY,20080521,00:00:00,162.2100,161.5800,163.1200,162.6800
EURJPY,20080522,00:00:00,162.6700,162.2400,163.8500,163.7000
EURJPY,20080523,00:00:00,163.7100,162.6000,163.8400,162.9700
EURJPY,20080526,00:00:00,162.9300,162.7200,163.2700,163.0400
EURJPY,20080527,00:00:00,163.0400,163.0100,163.8700,163.4500
EURJPY,20080528,00:00:00,163.4600,163.0900,164.4600,163.7800
EURJPY,20080529,00:00:00,163.7700,163.3000,164.2100,163.7500
EURJPY,20080530,00:00:00,163.7500,163.0600,164.1800,163.9900
EURJPY,20080602,00:00:00,163.8000,162.0800,164.1800,162.2400
EURJPY,20080603,00:00:00,162.2400,161.8000,163.1900,162.2800
EURJPY,20080604,00:00:00,162.2800,161.7200,162.5900,162.3500
EURJPY,20080605,00:00:00,162.3700,162.2300,165.2400,165.0900
EURJPY,20080606,00:00:00,165.0800,165.0100,166.1300,165.5500
EURJPY,20080609,00:00:00,165.0500,164.9500,167.1400,166.2300
EURJPY,20080610,00:00:00,166.2400,165.5200,166.6300,165.9000
EURJPY,20080611,00:00:00,165.9100,165.6500,166.9500,166.1600
EURJPY,20080612,00:00:00,166.1600,165.6400,166.7400,166.6700
EURJPY,20080613,00:00:00,166.6700,165.6500,166.8900,166.2200
EURJPY,20080616,00:00:00,166.4600,166.4200,167.6600,167.3700
EURJPY,20080617,00:00:00,167.3700,167.0600,167.8100,167.4000
EURJPY,20080618,00:00:00,167.4000,167.0100,168.0200,167.4300
EURJPY,20080619,00:00:00,167.4300,166.7700,167.7800,167.3000
EURJPY,20080620,00:00:00,167.3100,167.2100,168.1100,167.6000
EURJPY,20080623,00:00:00,167.5300,166.8400,167.7800,167.3200
EURJPY,20080624,00:00:00,167.3200,167.2800,168.3600,167.8700
EURJPY,20080625,00:00:00,167.8600,167.6200,169.1500,168.9600
EURJPY,20080626,00:00:00,168.9700,167.9900,169.4300,168.3000
EURJPY,20080627,00:00:00,168.3000,167.0300,168.5800,167.6000
EURJPY,20080630,00:00:00,167.5400,166.0600,168.0900,167.1000
EURJPY,20080701,00:00:00,167.1000,166.1400,167.6200,167.4600
EURJPY,20080702,00:00:00,167.4500,167.3200,168.6000,168.1600
EURJPY,20080703,00:00:00,168.1700,167.3500,169.1200,167.5900
EURJPY,20080704,00:00:00,167.6000,167.1100,168.0300,167.5800
EURJPY,20080707,00:00:00,167.5700,167.1100,168.5900,168.4400
EURJPY,20080708,00:00:00,168.4400,167.2000,168.4800,168.2900
EURJPY,20080709,00:00:00,168.2900,167.9700,168.8900,168.0800
EURJPY,20080710,00:00:00,168.0900,167.8200,169.0500,168.9700
EURJPY,20080711,00:00:00,168.9600,168.1200,169.6100,169.4000
EURJPY,20080714,00:00:00,169.4100,168.7500,169.6400,168.8500
EURJPY,20080715,00:00:00,168.8400,166.4000,168.9100,166.5000
EURJPY,20080716,00:00:00,166.4900,165.3100,166.8500,166.2200
EURJPY,20080717,00:00:00,166.2100,166.0000,169.0900,168.3600
EURJPY,20080718,00:00:00,168.3400,168.2300,169.4500,169.3700
EURJPY,20080721,00:00:00,169.3500,169.0700,169.9000,169.5000
EURJPY,20080722,00:00:00,169.4900,169.0200,169.6900,169.4000
EURJPY,20080723,00:00:00,169.3900,169.1000,169.9600,169.2600
EURJPY,20080724,00:00:00,169.2600,167.9100,169.3900,168.3700
EURJPY,20080725,00:00:00,168.3600,167.5100,169.4400,169.3600
EURJPY,20080728,00:00:00,169.3600,169.0100,169.7000,169.1700
EURJPY,20080729,00:00:00,169.1600,168.2900,169.4600,168.5400
EURJPY,20080730,00:00:00,168.5400,167.9400,168.6300,168.3300
EURJPY,20080731,00:00:00,168.3400,168.0800,169.1600,168.1800
EURJPY,20080801,00:00:00,168.1800,166.9800,168.2600,167.4200
EURJPY,20080804,00:00:00,167.6200,167.2900,168.7700,168.4800
EURJPY,20080805,00:00:00,168.4700,166.8400,168.5600,167.3000
EURJPY,20080806,00:00:00,167.3100,167.2800,169.3000,168.9200
EURJPY,20080807,00:00:00,168.9100,167.4800,169.4600,167.5400
EURJPY,20080808,00:00:00,167.5300,165.3100,167.7800,165.4900
EURJPY,20080811,00:00:00,164.8600,163.6300,165.5700,163.9900
EURJPY,20080812,00:00:00,164.0000,162.8100,164.3700,162.9900
EURJPY,20080813,00:00:00,162.9800,161.3800,163.8300,163.3800
EURJPY,20080814,00:00:00,163.3800,162.2100,163.6900,162.4900
EURJPY,20080815,00:00:00,162.4800,161.8700,163.0700,162.1500
EURJPY,20080818,00:00:00,162.1900,161.6200,162.6300,161.6500
EURJPY,20080819,00:00:00,161.6600,160.8600,162.3800,162.0800
EURJPY,20080820,00:00:00,162.0900,161.4400,162.5700,161.8900
EURJPY,20080821,00:00:00,161.9000,160.1700,162.1700,161.5700
EURJPY,20080822,00:00:00,161.5800,161.4300,163.0800,162.5800
EURJPY,20080825,00:00:00,162.7200,161.1500,162.7500,161.2700
EURJPY,20080826,00:00:00,161.2700,159.9600,161.4800,160.5700
EURJPY,20080827,00:00:00,160.5700,160.0400,161.4900,161.1700
EURJPY,20080828,00:00:00,161.1800,160.7100,161.9800,160.8200
EURJPY,20080829,00:00:00,160.8100,159.1900,161.0800,159.6200
EURJPY,20080901,00:00:00,159.2200,157.5400,159.5800,157.8000
EURJPY,20080902,00:00:00,157.8500,156.9800,158.4200,157.6200
EURJPY,20080903,00:00:00,157.6300,156.2500,157.9800,156.8100
EURJPY,20080904,00:00:00,156.8100,151.3600,157.7200,151.6600
EURJPY,20080905,00:00:00,151.6700,150.6200,153.2900,152.5900
EURJPY,20080908,00:00:00,156.6000,151.6400,156.9800,152.6900
EURJPY,20080909,00:00:00,152.6800,150.6000,153.4900,150.6700
EURJPY,20080910,00:00:00,150.6600,150.1400,152.4800,150.4700
EURJPY,20080911,00:00:00,150.4600,147.5200,150.7500,150.2000
EURJPY,20080912,00:00:00,150.1900,149.5700,153.4200,153.3300
EURJPY,20080915,00:00:00,151.4200,148.5400,152.9000,149.0100
EURJPY,20080916,00:00:00,149.0200,147.0200,150.4800,148.9700
EURJPY,20080917,00:00:00,148.9800,147.5000,151.5000,149.4700
EURJPY,20080918,00:00:00,149.4600,149.1300,151.9700,151.2000
EURJPY,20080919,00:00:00,151.1900,150.7700,155.3100,155.2500
EURJPY,20080922,00:00:00,154.8900,153.8300,156.8200,156.0200
EURJPY,20080923,00:00:00,156.0100,154.4500,156.2700,155.1800
EURJPY,20080924,00:00:00,155.1700,154.5100,156.1700,155.1800
EURJPY,20080925,00:00:00,155.1700,155.0800,156.3000,155.6100
EURJPY,20080926,00:00:00,155.6000,153.4500,155.7700,155.1000
EURJPY,20080929,00:00:00,154.2300,149.9400,155.0700,149.9400
EURJPY,20080930,00:00:00,149.9300,148.5400,151.3000,149.6100
EURJPY,20081001,00:00:00,149.6000,147.5300,150.5700,148.2100
EURJPY,20081002,00:00:00,148.2200,144.8600,148.6800,145.3800
EURJPY,20081003,00:00:00,145.3700,144.0000,146.8300,145.1300
EURJPY,20081006,00:00:00,142.9500,135.0300,143.7300,136.8500
EURJPY,20081007,00:00:00,136.8800,136.6400,141.0300,138.3500
EURJPY,20081008,00:00:00,138.3600,134.1900,138.7100,135.0600
EURJPY,20081009,00:00:00,135.0700,135.0700,139.6500,135.5000
EURJPY,20081010,00:00:00,135.5100,132.2200,136.3100,134.4900
EURJPY,20081013,00:00:00,137.1100,134.2000,138.8100,138.6600
EURJPY,20081014,00:00:00,138.6500,138.4800,141.7000,139.0900
EURJPY,20081015,00:00:00,139.0800,133.9300,139.3400,134.4600
EURJPY,20081016,00:00:00,134.4500,133.3800,137.1800,137.0600
EURJPY,20081017,00:00:00,137.0500,134.8100,137.3900,135.9800
EURJPY,20081020,00:00:00,136.2400,134.8100,138.5300,136.1200
EURJPY,20081021,00:00:00,136.1100,130.6200,136.3700,130.9900
EURJPY,20081022,00:00:00,131.0000,124.6100,131.4700,125.6700
EURJPY,20081023,00:00:00,125.6500,123.1300,127.3000,127.0800
EURJPY,20081024,00:00:00,127.0900,113.8100,127.0900,119.1400
EURJPY,20081027,00:00:00,117.3000,113.6100,119.4100,116.0800
EURJPY,20081028,00:00:00,116.0700,114.4000,127.3200,126.0800
EURJPY,20081029,00:00:00,126.0700,121.4000,126.9700,126.1500
EURJPY,20081030,00:00:00,126.1400,124.7800,131.0200,126.9900
EURJPY,20081031,00:00:00,126.9800,122.2200,127.5200,125.3500
EURJPY,20081103,00:00:00,125.4700,124.7300,128.4300,124.8600
EURJPY,20081104,00:00:00,124.8500,123.4100,130.9600,129.6400
EURJPY,20081105,00:00:00,129.6300,126.0500,130.1600,126.6600
EURJPY,20081106,00:00:00,126.6600,123.4600,127.0500,123.5600
EURJPY,20081107,00:00:00,123.5500,122.4400,126.3300,125.4700
EURJPY,20081110,00:00:00,126.7500,124.2200,128.4100,124.9200
EURJPY,20081111,00:00:00,124.9300,121.8400,125.4700,122.0900
EURJPY,20081112,00:00:00,122.0900,117.6500,123.8200,117.8800
EURJPY,20081113,00:00:00,117.8700,117.7400,126.0000,124.9200
EURJPY,20081114,00:00:00,124.9300,121.3500,125.7000,123.1900
EURJPY,20081117,00:00:00,120.6400,120.1700,123.8500,121.5900
EURJPY,20081118,00:00:00,121.6000,120.9900,123.5600,122.4300
EURJPY,20081119,00:00:00,122.4400,119.2100,124.2600,119.6900
EURJPY,20081120,00:00:00,119.7000,116.4100,121.1300,117.2600
EURJPY,20081121,00:00:00,117.2500,116.4500,120.7100,120.6700
EURJPY,20081124,00:00:00,120.9800,119.5300,126.1900,125.6800
EURJPY,20081125,00:00:00,125.6900,122.6400,125.9100,124.4000
EURJPY,20081126,00:00:00,124.3900,121.9400,124.5900,122.8200
EURJPY,20081127,00:00:00,122.8100,122.4500,123.6500,122.9100
EURJPY,20081128,00:00:00,122.9100,120.4800,123.4100,121.3300
EURJPY,20081201,00:00:00,121.2600,117.2300,121.4300,117.3600
EURJPY,20081202,00:00:00,117.3500,116.5400,119.4300,118.4700
EURJPY,20081203,00:00:00,118.4800,116.8000,119.2400,118.5900
EURJPY,20081204,00:00:00,118.5800,116.3600,119.2600,117.8900
EURJPY,20081205,00:00:00,117.8800,115.8800,118.7000,118.2500
EURJPY,20081208,00:00:00,117.9800,117.8900,120.9500,120.2100
EURJPY,20081209,00:00:00,120.2200,118.3800,120.2600,119.2700
EURJPY,20081210,00:00:00,119.2800,119.1200,121.4300,120.7900
EURJPY,20081211,00:00:00,120.7900,120.2700,122.7100,122.0600
EURJPY,20081212,00:00:00,122.0700,117.7800,122.5100,121.7500
EURJPY,20081215,00:00:00,121.8000,121.6400,124.5600,124.1300
EURJPY,20081216,00:00:00,124.1400,122.5400,125.4500,124.9700
EURJPY,20081217,00:00:00,124.9800,124.2100,126.7500,125.7500
EURJPY,20081218,00:00:00,125.7600,125.6500,130.9600,127.7500
EURJPY,20081219,00:00:00,127.7600,123.7000,128.2000,124.0400
EURJPY,20081222,00:00:00,124.2800,124.2800,126.6200,125.7500
EURJPY,20081223,00:00:00,125.7400,125.7300,126.9800,126.5600
EURJPY,20081224,00:00:00,126.5800,125.9900,126.8300,126.6000
EURJPY,20081226,00:00:00,126.8600,126.7400,127.7100,127.4600
EURJPY,20081229,00:00:00,127.6200,126.1900,129.7000,126.5800
EURJPY,20081230,00:00:00,126.5700,126.3800,128.1100,127.2900
EURJPY,20081231,00:00:00,127.2800,125.3900,127.7400,126.6400
EURJPY,20090101,00:00:00,127.3500,127.2900,127.5700,127.2900
EURJPY,20090102,00:00:00,127.2800,126.0300,127.9200,127.7900
EURJPY,20090105,00:00:00,127.9500,126.3800,128.5300,127.0100
EURJPY,20090106,00:00:00,127.0000,125.1700,127.2800,126.1100
EURJPY,20090107,00:00:00,126.1000,125.6500,127.6100,126.3800
EURJPY,20090108,00:00:00,126.3800,124.1000,126.4800,125.0000
EURJPY,20090109,00:00:00,124.9900,121.1500,125.2500,121.1600
EURJPY,20090112,00:00:00,121.2600,118.6300,121.2600,119.4100
EURJPY,20090113,00:00:00,119.4100,117.1100,119.5300,117.7900
EURJPY,20090114,00:00:00,117.7900,116.5500,119.7200,117.0300
EURJPY,20090115,00:00:00,117.0300,116.2200,118.6100,118.0900
EURJPY,20090116,00:00:00,118.0800,118.0500,120.6900,120.3600
EURJPY,20090119,00:00:00,121.5000,118.2500,122.1300,118.3100
EURJPY,20090120,00:00:00,118.3000,115.3100,118.8000,115.3500
EURJPY,20090121,00:00:00,115.3600,112.0900,117.1700,116.6400
EURJPY,20090122,00:00:00,116.6500,113.9500,116.7900,115.6800
EURJPY,20090123,00:00:00,115.6900,112.4900,116.0100,115.3500
EURJPY,20090126,00:00:00,114.2200,113.7200,117.9300,117.6900
EURJPY,20090127,00:00:00,117.6900,116.1100,119.4200,117.4600
EURJPY,20090128,00:00:00,117.4700,117.1500,119.5400,118.9200
EURJPY,20090129,00:00:00,118.9100,115.9700,119.2600,116.4900
EURJPY,20090130,00:00:00,116.4800,114.6100,116.5000,115.0000
EURJPY,20090202,00:00:00,114.2700,113.1300,115.9700,114.5000
EURJPY,20090203,00:00:00,114.5100,114.4100,116.7000,116.3100
EURJPY,20090204,00:00:00,116.3000,114.1900,117.0100,114.6300
EURJPY,20090205,00:00:00,114.6400,114.3600,118.8700,116.4800
EURJPY,20090206,00:00:00,116.4900,115.7100,119.7000,118.8900
EURJPY,20090209,00:00:00,119.4400,117.0800,120.0000,118.9000
EURJPY,20090210,00:00:00,118.8900,115.7300,119.6300,116.5900
EURJPY,20090211,00:00:00,116.5800,115.9100,117.2600,116.4400
EURJPY,20090212,00:00:00,116.4500,114.8700,117.1700,117.1100
EURJPY,20090213,00:00:00,117.1000,116.5300,118.7800,118.5100
EURJPY,20090216,00:00:00,117.4000,116.5300,117.5600,117.2800
EURJPY,20090217,00:00:00,117.2700,115.6300,117.3900,116.1400
EURJPY,20090218,00:00:00,116.1300,115.9400,118.0100,117.4800
EURJPY,20090219,00:00:00,117.4900,117.2800,120.3100,119.3300
EURJPY,20090220,00:00:00,119.3300,117.8800,119.9700,119.4100
EURJPY,20090223,00:00:00,119.8400,119.0500,121.8900,119.8900
EURJPY,20090224,00:00:00,119.9000,119.3600,124.7400,124.5000
EURJPY,20090225,00:00:00,124.4900,123.0800,125.1300,123.9100
EURJPY,20090226,00:00:00,123.9000,123.8100,126.0600,125.4300
EURJPY,20090227,00:00:00,125.4300,122.0900,125.4500,123.6900
EURJPY,20090302,00:00:00,123.2200,121.9400,123.3100,121.9500
EURJPY,20090303,00:00:00,121.9400,121.7500,124.2000,123.1400
EURJPY,20090304,00:00:00,123.1500,122.3700,125.6200,125.3700
EURJPY,20090305,00:00:00,125.3800,122.6900,125.7400,122.9400
EURJPY,20090306,00:00:00,122.9300,122.3600,124.9500,124.1800
EURJPY,20090309,00:00:00,124.5100,123.9500,125.4500,124.5300
EURJPY,20090310,00:00:00,124.5200,124.5200,126.0100,125.3600
EURJPY,20090311,00:00:00,125.3500,124.1100,125.7000,124.8900
EURJPY,20090312,00:00:00,124.9000,122.1000,126.3900,125.8700
EURJPY,20090313,00:00:00,125.8600,125.4400,127.6300,126.7000
EURJPY,20090316,00:00:00,125.9900,125.9900,128.7100,127.4100
EURJPY,20090317,00:00:00,127.4200,127.2600,128.6600,128.6600
EURJPY,20090318,00:00:00,128.6600,128.0000,129.9000,129.7400
EURJPY,20090319,00:00:00,129.7500,128.1500,130.2900,129.0600
EURJPY,20090320,00:00:00,129.0700,129.0400,130.4600,130.2900
EURJPY,20090323,00:00:00,130.6400,130.5100,132.5300,132.0400
EURJPY,20090324,00:00:00,132.0500,131.4200,134.4900,132.3800
EURJPY,20090325,00:00:00,132.3900,130.7500,132.8700,132.4100
EURJPY,20090326,00:00:00,132.4200,132.3300,133.9000,133.7300
EURJPY,20090327,00:00:00,133.7200,129.3800,133.8300,130.0300
EURJPY,20090330,00:00:00,129.6700,126.4100,130.5300,128.6500
EURJPY,20090331,00:00:00,128.6400,128.2100,131.8400,130.9500
EURJPY,20090401,00:00:00,130.9400,129.8700,131.8600,130.5400
EURJPY,20090402,00:00:00,130.5300,130.2900,134.2200,134.0800
EURJPY,20090403,00:00:00,134.0900,133.1700,135.2100,135.2100
EURJPY,20090406,00:00:00,135.5800,134.4100,137.3900,135.3900
EURJPY,20090407,00:00:00,135.3800,132.2000,135.4400,133.3500
EURJPY,20090408,00:00:00,133.3600,130.9900,133.7600,132.3200
EURJPY,20090409,00:00:00,132.3100,131.8800,133.5200,132.1800
EURJPY,20090410,00:00:00,132.1600,131.5300,132.2700,132.1200
EURJPY,20090413,00:00:00,132.4100,131.6100,134.0000,133.7500
EURJPY,20090414,00:00:00,133.7400,130.8800,134.3200,131.0500
EURJPY,20090415,00:00:00,131.0500,129.9200,131.7700,131.2900
EURJPY,20090416,00:00:00,131.2800,129.3500,132.0000,130.9400
EURJPY,20090417,00:00:00,130.9500,128.8200,131.4200,129.2500
EURJPY,20090420,00:00:00,129.3700,126.1600,129.5200,126.6500
EURJPY,20090421,00:00:00,126.6400,126.0700,128.0600,127.7200
EURJPY,20090422,00:00:00,127.7100,126.2000,128.0900,127.3600
EURJPY,20090423,00:00:00,127.3700,126.7900,128.9500,128.7300
EURJPY,20090424,00:00:00,128.7200,127.2400,129.2400,128.5700
EURJPY,20090427,00:00:00,128.2300,125.6500,128.2500,125.9100
EURJPY,20090428,00:00:00,125.9000,124.3900,126.8800,126.6300
EURJPY,20090429,00:00:00,126.6400,126.6100,130.0400,129.4000
EURJPY,20090430,00:00:00,129.4000,128.9200,131.2200,130.3300
EURJPY,20090501,00:00:00,130.3200,130.2900,132.3200,131.6600
EURJPY,20090504,00:00:00,131.8400,131.3300,132.8500,132.6900
EURJPY,20090505,00:00:00,132.7000,131.5100,132.7800,131.6600
EURJPY,20090506,00:00:00,131.6600,129.8500,132.3800,131.0300
EURJPY,20090507,00:00:00,131.0400,130.7000,133.5400,132.9100
EURJPY,20090508,00:00:00,132.9200,132.1500,134.2500,134.1500
EURJPY,20090511,00:00:00,134.7100,132.0600,134.8100,132.2000
EURJPY,20090512,00:00:00,132.2100,130.7500,133.5700,131.4700
EURJPY,20090513,00:00:00,131.4600,129.3400,132.3800,129.5500
EURJPY,20090514,00:00:00,129.5400,128.8600,130.9900,130.8000
EURJPY,20090515,00:00:00,130.8100,127.9500,131.1300,128.3200
EURJPY,20090518,00:00:00,128.1300,126.9800,130.6300,130.4400
EURJPY,20090519,00:00:00,130.4500,130.1400,131.8300,130.8600
EURJPY,20090520,00:00:00,130.8500,129.7100,131.6800,130.5300
EURJPY,20090521,00:00:00,130.5400,129.8300,131.4600,131.1900
EURJPY,20090522,00:00:00,131.2000,130.7100,132.9700,132.7300
EURJPY,20090525,00:00:00,132.9000,132.0600,133.3900,132.8900
EURJPY,20090526,00:00:00,132.9000,131.4700,133.2700,132.8000
EURJPY,20090527,00:00:00,132.7900,131.6900,133.4800,131.8500
EURJPY,20090528,00:00:00,131.8600,131.7500,135.2700,135.1300
EURJPY,20090529,00:00:00,135.1200,134.2400,135.6800,134.6700
EURJPY,20090601,00:00:00,134.6700,133.8900,137.2100,136.6100
EURJPY,20090602,00:00:00,136.6200,135.7600,137.4200,136.8100
EURJPY,20090603,00:00:00,136.8000,135.2800,137.9700,135.6700
EURJPY,20090604,00:00:00,135.6600,135.5800,137.4000,137.0100
EURJPY,20090605,00:00:00,137.0200,136.2700,139.2000,138.0100
EURJPY,20090608,00:00:00,137.4300,135.9700,137.9800,136.8300
EURJPY,20090609,00:00:00,136.8400,135.6700,137.3100,137.0800
EURJPY,20090610,00:00:00,137.0700,136.6600,138.3000,137.1800
EURJPY,20090611,00:00:00,137.1900,136.5700,137.9700,137.7300
EURJPY,20090612,00:00:00,137.7200,136.8800,138.2600,137.6900
EURJPY,20090615,00:00:00,137.5900,134.4200,137.7300,134.8500
EURJPY,20090616,00:00:00,134.8600,132.7200,135.3400,133.3400
EURJPY,20090617,00:00:00,133.3400,132.3400,134.5900,133.3800
EURJPY,20090618,00:00:00,133.3700,133.0300,134.9600,134.2800
EURJPY,20090619,00:00:00,134.2700,134.0500,135.1400,134.1100
EURJPY,20090622,00:00:00,134.2000,132.4800,134.2600,132.9000
EURJPY,20090623,00:00:00,132.9100,131.4200,134.3600,134.0100
EURJPY,20090624,00:00:00,134.0200,132.9600,134.9500,133.3600
EURJPY,20090625,00:00:00,133.3500,133.3000,134.7900,134.3300
EURJPY,20090626,00:00:00,134.3200,133.7000,134.9100,133.9200
EURJPY,20090629,00:00:00,133.9500,133.3500,135.4700,135.2100
EURJPY,20090630,00:00:00,135.2000,134.3500,135.9200,135.2000
EURJPY,20090701,00:00:00,135.1900,135.0400,136.8700,136.5900
EURJPY,20090702,00:00:00,136.6000,133.6200,136.6600,133.8000
EURJPY,20090703,00:00:00,133.7900,133.5600,134.7800,134.2900
EURJPY,20090706,00:00:00,134.0500,131.7200,134.0600,133.1900
EURJPY,20090707,00:00:00,133.1800,131.8100,133.8800,131.8700
EURJPY,20090708,00:00:00,131.8800,127.0200,132.0000,128.5700
EURJPY,20090709,00:00:00,128.5600,128.0700,130.8500,130.3600
EURJPY,20090710,00:00:00,130.3600,127.8100,130.6000,128.8700
EURJPY,20090713,00:00:00,128.9100,127.9900,130.1800,130.0700
EURJPY,20090714,00:00:00,130.0800,129.3400,130.9300,130.7600
EURJPY,20090715,00:00:00,130.7700,130.4500,133.3800,132.8900
EURJPY,20090716,00:00:00,132.8800,131.5900,133.1700,132.5800
EURJPY,20090717,00:00:00,132.5700,131.7300,133.4600,133.0200
EURJPY,20090720,00:00:00,133.1100,132.9200,134.7300,134.0300
EURJPY,20090721,00:00:00,134.0300,132.3800,134.4700,133.0900
EURJPY,20090722,00:00:00,133.0800,132.0600,133.5600,132.9600
EURJPY,20090723,00:00:00,132.9500,132.8200,135.6000,134.4600
EURJPY,20090724,00:00:00,134.4700,133.8400,135.1700,134.6800
EURJPY,20090727,00:00:00,134.8100,134.2400,136.0700,135.5700
EURJPY,20090728,00:00:00,135.5800,132.8800,135.9600,133.9100
EURJPY,20090729,00:00:00,133.9200,132.7700,134.3600,133.3900
EURJPY,20090730,00:00:00,133.4000,133.1900,134.8700,134.4000
EURJPY,20090731,00:00:00,134.4000,134.2700,135.5200,134.8400
EURJPY,20090803,00:00:00,135.2000,134.5600,137.5500,137.3400
EURJPY,20090804,00:00:00,137.3300,135.9600,137.6700,137.1100
EURJPY,20090805,00:00:00,137.1000,136.1900,137.5700,136.7900
EURJPY,20090806,00:00:00,136.7800,136.5700,137.9400,136.9300
EURJPY,20090807,00:00:00,136.9400,136.5100,138.6800,138.1600
EURJPY,20090810,00:00:00,138.4300,136.9200,138.5600,137.2800
EURJPY,20090811,00:00:00,137.2700,135.2300,137.3500,135.7300
EURJPY,20090812,00:00:00,135.7200,134.0600,137.2300,136.4800
EURJPY,20090813,00:00:00,136.4700,135.5400,137.8300,136.1800
EURJPY,20090814,00:00:00,136.1700,134.1700,136.4300,134.5000
EURJPY,20090817,00:00:00,134.5000,132.4900,134.5000,132.9700
EURJPY,20090818,00:00:00,132.9800,132.7800,134.7600,133.8400
EURJPY,20090819,00:00:00,133.8400,132.1700,134.4900,133.8900
EURJPY,20090820,00:00:00,133.8800,133.4000,134.6000,134.1800
EURJPY,20090821,00:00:00,134.1900,132.8900,135.4500,135.1800
EURJPY,20090824,00:00:00,135.3500,134.9700,136.0700,135.1000
EURJPY,20090825,00:00:00,135.0900,133.9500,135.8400,134.7000
EURJPY,20090826,00:00:00,134.7000,133.8900,135.1200,134.1700
EURJPY,20090827,00:00:00,134.1800,132.9300,134.4200,134.0800
EURJPY,20090828,00:00:00,134.0700,133.6700,134.9900,133.7900
EURJPY,20090831,00:00:00,133.7200,132.1400,133.8300,133.2300
EURJPY,20090901,00:00:00,133.2300,131.8400,134.1300,132.1100
EURJPY,20090902,00:00:00,132.1200,131.0200,132.5000,131.5300
EURJPY,20090903,00:00:00,131.5200,131.1500,132.5400,132.0200
EURJPY,20090904,00:00:00,132.0100,131.7400,133.2100,133.0200
EURJPY,20090907,00:00:00,133.0300,132.9800,133.8500,133.3700
EURJPY,20090908,00:00:00,133.3800,132.7800,133.8400,133.7600
EURJPY,20090909,00:00:00,133.7700,133.5800,134.3800,133.9700
EURJPY,20090910,00:00:00,133.9600,133.2900,134.3500,133.7900
EURJPY,20090911,00:00:00,133.7800,131.5400,133.8000,132.1600
EURJPY,20090914,00:00:00,131.9100,131.2900,133.0500,132.9300
EURJPY,20090915,00:00:00,132.9400,132.7700,133.7400,133.4200
EURJPY,20090916,00:00:00,133.4300,132.4500,134.0100,133.6900
EURJPY,20090917,00:00:00,133.6800,133.4000,134.7600,134.2300
EURJPY,20090918,00:00:00,134.2400,133.6900,134.6000,134.3500
EURJPY,20090921,00:00:00,134.3600,134.1500,135.4600,134.9900
