<TICKER>,<DATE>,<TIME>,<OPEN>,<LOW>,<HIGH>,<CLOSE>
GBPCHF,20031003,00:00:00,2.1997,2.1908,2.2248,2.2195
GBPCHF,20031006,00:00:00,2.2197,2.2019,2.2267,2.2043
GBPCHF,20031007,00:00:00,2.2041,2.1813,2.2118,2.1865
GBPCHF,20031008,00:00:00,2.1867,2.1736,2.1895,2.1802
GBPCHF,20031009,00:00:00,2.1801,2.1718,2.2024,2.1955
GBPCHF,20031010,00:00:00,2.1956,2.1814,2.1985,2.1820
GBPCHF,20031013,00:00:00,2.1826,2.1806,2.2124,2.2023
GBPCHF,20031014,00:00:00,2.2020,2.1984,2.2104,2.2034
GBPCHF,20031015,00:00:00,2.2037,2.2002,2.2238,2.2196
GBPCHF,20031016,00:00:00,2.2198,2.2170,2.2351,2.2324
GBPCHF,20031017,00:00:00,2.2324,2.2251,2.2441,2.2278
GBPCHF,20031020,00:00:00,2.2266,2.2243,2.2379,2.2278
GBPCHF,20031021,00:00:00,2.2278,2.2215,2.2336,2.2280
GBPCHF,20031022,00:00:00,2.2282,2.2205,2.2387,2.2217
GBPCHF,20031023,00:00:00,2.2220,2.2089,2.2281,2.2243
GBPCHF,20031024,00:00:00,2.2245,2.2134,2.2295,2.2223
GBPCHF,20031027,00:00:00,2.2287,2.2260,2.2345,2.2323
GBPCHF,20031028,00:00:00,2.2322,2.2317,2.2614,2.2581
GBPCHF,20031029,00:00:00,2.2578,2.2540,2.2657,2.2588
GBPCHF,20031030,00:00:00,2.2589,2.2487,2.2618,2.2591
GBPCHF,20031031,00:00:00,2.2591,2.2516,2.2736,2.2709
GBPCHF,20031103,00:00:00,2.2712,2.2672,2.2896,2.2786
GBPCHF,20031104,00:00:00,2.2786,2.2755,2.2936,2.2936
GBPCHF,20031105,00:00:00,2.2940,2.2851,2.3026,2.2917
GBPCHF,20031106,00:00:00,2.2921,2.2841,2.2988,2.2975
GBPCHF,20031107,00:00:00,2.2978,2.2749,2.2984,2.2800
GBPCHF,20031110,00:00:00,2.2863,2.2816,2.2944,2.2888
GBPCHF,20031111,00:00:00,2.2887,2.2618,2.2910,2.2674
GBPCHF,20031112,00:00:00,2.2672,2.2539,2.2701,2.2627
GBPCHF,20031113,00:00:00,2.2628,2.2517,2.2663,2.2545
GBPCHF,20031114,00:00:00,2.2546,2.2365,2.2553,2.2381
GBPCHF,20031117,00:00:00,2.2337,2.2274,2.2416,2.2411
GBPCHF,20031118,00:00:00,2.2412,2.1991,2.2429,2.2006
GBPCHF,20031119,00:00:00,2.2007,2.1995,2.2215,2.2195
GBPCHF,20031120,00:00:00,2.2193,2.2049,2.2207,2.2143
GBPCHF,20031121,00:00:00,2.2138,2.2080,2.2187,2.2108
GBPCHF,20031124,00:00:00,2.2145,2.2127,2.2401,2.2391
GBPCHF,20031125,00:00:00,2.2388,2.2324,2.2408,2.2379
GBPCHF,20031126,00:00:00,2.2378,2.2107,2.2395,2.2136
GBPCHF,20031127,00:00:00,2.2135,2.2123,2.2329,2.2265
GBPCHF,20031128,00:00:00,2.2265,2.2171,2.2304,2.2225
GBPCHF,20031201,00:00:00,2.2257,2.2187,2.2386,2.2300
